image,sample_group,module,alpha_shape,over_mask_ratio,inside_over_src_mean,outside_src_mean,inside_minus_outside_src,inside_over_depth_mean,outside_depth_mean,inside_minus_outside_depth
622_xinjiang_IMG_0122_20260519192316413.jpg,normal,model.36.coord_att,80x80,0.011875,0.9417203664779663,0.9754912853240967,-0.03377091884613037,0.05827963352203369,0.02450871467590332,0.03377091884613037
622_xinjiang_IMG_0122_20260519192316413.jpg,normal,model.37.coord_att,40x40,0.01,0.9483151435852051,0.8824506998062134,0.0658644437789917,0.05168485641479492,0.11754930019378662,-0.0658644437789917
622_xinjiang_IMG_0122_20260519192316413_realexp.jpg,overexposed,model.36.coord_att,80x80,0.01484375,0.968018651008606,0.9756731390953064,-0.0076544880867004395,0.03198134899139404,0.024326860904693604,0.0076544880867004395
622_xinjiang_IMG_0122_20260519192316413_realexp.jpg,overexposed,model.37.coord_att,40x40,0.01125,0.9446683526039124,0.8824285268783569,0.06223982572555542,0.055331647396087646,0.11757147312164307,-0.06223982572555542
622_xinjiang_IMG_0125_20260519044154361.jpg,normal,model.36.coord_att,80x80,0.01203125,0.9422811269760132,0.9743852615356445,-0.03210413455963135,0.057718873023986816,0.02561473846435547,0.03210413455963135
622_xinjiang_IMG_0125_20260519044154361.jpg,normal,model.37.coord_att,40x40,0.01,0.8944438695907593,0.8668239116668701,0.02761995792388916,0.10555613040924072,0.13317608833312988,-0.02761995792388916
622_xinjiang_IMG_0125_20260519044154361.jpg,normal,model.38.coord_att,20x20,0.005,0.4841287136077881,0.7390813231468201,-0.254952609539032,0.5158712863922119,0.26091867685317993,0.254952609539032
622_xinjiang_IMG_0125_20260519044154361_realexp.jpg,overexposed,model.36.coord_att,80x80,0.01453125,0.9484125971794128,0.974576473236084,-0.026163876056671143,0.05158740282058716,0.025423526763916016,0.026163876056671143
622_xinjiang_IMG_0125_20260519044154361_realexp.jpg,overexposed,model.37.coord_att,40x40,0.010625,0.8753286600112915,0.8673155307769775,0.008013129234313965,0.1246713399887085,0.13268446922302246,-0.008013129234313965
622_xinjiang_IMG_0125_20260519044154361_realexp.jpg,overexposed,model.38.coord_att,20x20,0.005,0.46210741996765137,0.737423837184906,-0.27531641721725464,0.5378925800323486,0.262576162815094,0.27531641721725464
622_xinjiang_IMG_0128_20260519051550301.jpg,normal,model.36.coord_att,80x80,0.03140625,0.9121608734130859,0.9714440107345581,-0.05928313732147217,0.08783912658691406,0.028555989265441895,0.05928313732147217
622_xinjiang_IMG_0128_20260519051550301.jpg,normal,model.37.coord_att,40x40,0.026875,0.7589941024780273,0.85323566198349,-0.09424155950546265,0.24100589752197266,0.14676433801651,0.09424155950546265
622_xinjiang_IMG_0128_20260519051550301.jpg,normal,model.38.coord_att,20x20,0.0225,0.6663119196891785,0.7160382866859436,-0.04972636699676514,0.33368808031082153,0.2839617133140564,0.04972636699676514
622_xinjiang_IMG_0128_20260519051550301_realexp.jpg,overexposed,model.36.coord_att,80x80,0.053125,0.9518393278121948,0.9731883406639099,-0.021349012851715088,0.048160672187805176,0.026811659336090088,0.021349012851715088
622_xinjiang_IMG_0128_20260519051550301_realexp.jpg,overexposed,model.37.coord_att,40x40,0.0475,0.7929509878158569,0.8551733493804932,-0.06222236156463623,0.20704901218414307,0.14482665061950684,0.06222236156463623
622_xinjiang_IMG_0128_20260519051550301_realexp.jpg,overexposed,model.38.coord_att,20x20,0.035,0.6228809952735901,0.7200671434402466,-0.0971861481666565,0.3771190047264099,0.2799328565597534,0.0971861481666565
622_xinjiang_IMG_0131_20260602051130059_realexp.jpg,overexposed,model.36.coord_att,80x80,0.02125,0.9644916653633118,0.967261552810669,-0.0027698874473571777,0.03550833463668823,0.032738447189331055,0.0027698874473571777
622_xinjiang_IMG_0131_20260602051130059_realexp.jpg,overexposed,model.37.coord_att,40x40,0.01625,0.8950900435447693,0.8576792478561401,0.03741079568862915,0.10490995645523071,0.14232075214385986,-0.03741079568862915
622_xinjiang_IMG_0131_20260602051130059_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0125,0.5451533198356628,0.7128604054450989,-0.16770708560943604,0.45484668016433716,0.2871395945549011,0.16770708560943604
622_xinjiang_IMG_0135_20260519054239175.jpg,normal,model.36.coord_att,80x80,0.0315625,0.9143844246864319,0.9694023132324219,-0.05501788854598999,0.08561557531356812,0.030597686767578125,0.05501788854598999
622_xinjiang_IMG_0135_20260519054239175.jpg,normal,model.37.coord_att,40x40,0.0275,0.7718116641044617,0.8609065413475037,-0.08909487724304199,0.22818833589553833,0.13909345865249634,0.08909487724304199
622_xinjiang_IMG_0135_20260519054239175.jpg,normal,model.38.coord_att,20x20,0.025,0.5118522047996521,0.6740952134132385,-0.16224300861358643,0.4881477952003479,0.3259047865867615,0.16224300861358643
622_xinjiang_IMG_0135_20260519054239175_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0346875,0.9333295226097107,0.9696948528289795,-0.0363653302192688,0.0666704773902893,0.030305147171020508,0.0363653302192688
622_xinjiang_IMG_0135_20260519054239175_realexp.jpg,overexposed,model.37.coord_att,40x40,0.0325,0.7927541732788086,0.8611621260643005,-0.06840795278549194,0.2072458267211914,0.13883787393569946,0.06840795278549194
622_xinjiang_IMG_0135_20260519054239175_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0325,0.511445164680481,0.6826621294021606,-0.1712169647216797,0.48855483531951904,0.31733787059783936,0.1712169647216797
622_xinjiang_IMG_0136_20260602203346750.jpg,normal,model.36.coord_att,80x80,0.0059375,0.8969645500183105,0.9606131315231323,-0.06364858150482178,0.10303544998168945,0.039386868476867676,0.06364858150482178
622_xinjiang_IMG_0140_20260601032042657.jpg,normal,model.36.coord_att,80x80,0.0275,0.9372752904891968,0.9675726294517517,-0.03029733896255493,0.06272470951080322,0.03242737054824829,0.03029733896255493
622_xinjiang_IMG_0140_20260601032042657.jpg,normal,model.37.coord_att,40x40,0.01875,0.8507627248764038,0.8575142621994019,-0.006751537322998047,0.1492372751235962,0.14248573780059814,0.006751537322998047
622_xinjiang_IMG_0140_20260601032042657.jpg,normal,model.38.coord_att,20x20,0.0125,0.5534766912460327,0.6757327318191528,-0.12225604057312012,0.4465233087539673,0.32426726818084717,0.12225604057312012
622_xinjiang_IMG_0140_20260601032042657_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0521875,0.957448422908783,0.969210684299469,-0.011762261390686035,0.04255157709121704,0.030789315700531006,0.011762261390686035
622_xinjiang_IMG_0140_20260601032042657_realexp.jpg,overexposed,model.37.coord_att,40x40,0.0425,0.8362390995025635,0.8592687845230103,-0.023029685020446777,0.16376090049743652,0.14073121547698975,0.023029685020446777
622_xinjiang_IMG_0140_20260601032042657_realexp.jpg,overexposed,model.38.coord_att,20x20,0.03,0.5180429816246033,0.688444972038269,-0.17040199041366577,0.48195701837539673,0.31155502796173096,0.17040199041366577
622_xinjiang_IMG_0143_20260601051247440.jpg,normal,model.36.coord_att,80x80,0.01,0.9072644710540771,0.9667006731033325,-0.05943620204925537,0.09273552894592285,0.03329932689666748,0.05943620204925537
622_xinjiang_IMG_0143_20260601051247440.jpg,normal,model.37.coord_att,40x40,0.00625,0.8657445907592773,0.8529424071311951,0.012802183628082275,0.13425540924072266,0.14705759286880493,-0.012802183628082275
622_xinjiang_IMG_0143_20260601051247440.jpg,normal,model.38.coord_att,20x20,0.0075,0.6097756028175354,0.7110645771026611,-0.10128897428512573,0.3902243971824646,0.28893542289733887,0.10128897428512573
622_xinjiang_IMG_0143_20260601051247440_realexp.jpg,overexposed,model.36.coord_att,80x80,0.04109375,0.9523446559906006,0.9684909582138062,-0.016146302223205566,0.047655344009399414,0.03150904178619385,0.016146302223205566
622_xinjiang_IMG_0143_20260601051247440_realexp.jpg,overexposed,model.37.coord_att,40x40,0.031875,0.8454470038414001,0.8554942607879639,-0.01004725694656372,0.15455299615859985,0.14450573921203613,0.01004725694656372
622_xinjiang_IMG_0143_20260601051247440_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0275,0.6764698624610901,0.7105287909507751,-0.03405892848968506,0.3235301375389099,0.28947120904922485,0.03405892848968506
622_xinjiang_IMG_0145_20260531173841819.jpg,normal,model.36.coord_att,80x80,0.01015625,0.9112436771392822,0.9635069370269775,-0.05226325988769531,0.08875632286071777,0.03649306297302246,0.05226325988769531
622_xinjiang_IMG_0145_20260531173841819_realexp.jpg,overexposed,model.36.coord_att,80x80,0.06359375,0.9282093048095703,0.9681425094604492,-0.039933204650878906,0.07179069519042969,0.03185749053955078,0.039933204650878906
622_xinjiang_IMG_0145_20260531173841819_realexp.jpg,overexposed,model.37.coord_att,40x40,0.056875,0.7636271119117737,0.8362189531326294,-0.07259184122085571,0.23637288808822632,0.1637810468673706,0.07259184122085571
622_xinjiang_IMG_0145_20260531173841819_realexp.jpg,overexposed,model.38.coord_att,20x20,0.05,0.6509703397750854,0.6831465363502502,-0.032176196575164795,0.34902966022491455,0.31685346364974976,0.032176196575164795
622_xinjiang_IMG_0146_20260601204542660.jpg,normal,model.36.coord_att,80x80,0.00640625,0.9415163993835449,0.9659695029258728,-0.02445310354232788,0.05848360061645508,0.0340304970741272,0.02445310354232788
622_xinjiang_IMG_0146_20260601204542660_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0090625,0.9500486850738525,0.9661684632301331,-0.016119778156280518,0.04995131492614746,0.03383153676986694,0.016119778156280518
622_xinjiang_IMG_0146_20260601222032360_realexp.jpg,overexposed,model.36.coord_att,80x80,0.0096875,0.9553307890892029,0.9701138734817505,-0.014783084392547607,0.04466921091079712,0.02988612651824951,0.014783084392547607
622_xinjiang_IMG_0146_20260601222032360_realexp.jpg,overexposed,model.37.coord_att,40x40,0.00625,0.8917332887649536,0.8519555926322937,0.03977769613265991,0.10826671123504639,0.1480444073677063,-0.03977769613265991
622_xinjiang_IMG_0150_20260531201727002.jpg,normal,model.36.coord_att,80x80,0.00921875,0.935145378112793,0.9671427607536316,-0.03199738264083862,0.06485462188720703,0.03285723924636841,0.03199738264083862
622_xinjiang_IMG_0150_20260531201727002.jpg,normal,model.37.coord_att,40x40,0.006875,0.7977628707885742,0.8499481678009033,-0.0521852970123291,0.20223712921142578,0.15005183219909668,0.0521852970123291
622_xinjiang_IMG_0150_20260531201727002_realexp.jpg,overexposed,model.36.coord_att,80x80,0.02703125,0.9520359039306641,0.9685189127922058,-0.016483008861541748,0.04796409606933594,0.03148108720779419,0.016483008861541748
622_xinjiang_IMG_0150_20260531201727002_realexp.jpg,overexposed,model.37.coord_att,40x40,0.021875,0.7742984294891357,0.8526307940483093,-0.07833236455917358,0.22570157051086426,0.14736920595169067,0.07833236455917358
622_xinjiang_IMG_0150_20260531201727002_realexp.jpg,overexposed,model.38.coord_att,20x20,0.0175,0.5726061463356018,0.7080838084220886,-0.13547766208648682,0.4273938536643982,0.2919161915779114,0.13547766208648682
