image,has_mask,ll_depth_corr,ll_depth_psnr,hf_depth_corr,ll_energy_share,hf_energy_share,hf_boundary_auc,depth_grad_boundary_auc,ll_grad_boundary_auc,mean_hf_on_boundary,mean_hf_off_boundary
622_xinjiang_IMG_0069_20260531201543104.jpg,1,0.9475191232267496,22.178827284163198,-0.07006886769007672,0.9795253287756105,0.02047467122100813,0.6391519917622404,0.6604993839353164,0.6594363171748895,0.008150218985974789,0.0166753102093935
622_xinjiang_IMG_0071_20260601212552053.jpg,1,0.9490446718690408,22.486724741216193,-0.09149466985227157,0.9827885510914721,0.017211448905476608,0.5991932891590239,0.6146529588756295,0.6140413267379732,0.01338911335915327,0.015199725516140461
622_xinjiang_IMG_0072_20260519030043290.jpg,1,0.961009598515085,23.820519048803163,-0.11220455327419596,0.9880852806239196,0.011914719373208713,0.6822476136966629,0.6922090712259878,0.6874919884484703,0.002686779946088791,0.012132935225963593
622_xinjiang_IMG_0072_20260519033219930.jpg,1,0.9604422072778661,23.760283782231916,-0.11581473989176165,0.9879032680401408,0.01209673195698383,0.6498118417190906,0.6743728466555734,0.687075430195564,0.010489372536540031,0.012206013314425945
622_xinjiang_IMG_0073_20260519182444116.jpg,1,0.9618030550070534,23.67338643253499,-0.110248836201325,0.9875298777628105,0.012470122234284113,0.6647664996457098,0.7105213034792244,0.7502968136857542,0.02943308651447296,0.012098857201635838
622_xinjiang_IMG_0074_20260519025337471.jpg,1,0.9613733749248542,23.839636571479144,-0.11164868066231588,0.9880990739874648,0.011900926009654296,0.6098096530285567,0.6457615591279858,0.6696111468693238,0.013112044893205166,0.011901221238076687
622_xinjiang_IMG_0074_20260531055939073.jpg,1,0.9602935148729737,23.87414377410542,-0.10876642240702986,0.9882349722051939,0.01176502779193535,0.6149808660327927,0.6159995750051515,0.6135421940773013,0.0029034363105893135,0.011762060225009918
622_xinjiang_IMG_0076_20260519030528237.jpg,1,0.9612296161917736,23.647829870908016,-0.12154595797959718,0.9874663155903425,0.012533684406754444,0.6131643847516371,0.639150310859243,0.6532570351367623,0.014260242693126202,0.012761096470057964
622_xinjiang_IMG_0076_20260519032647937.jpg,1,0.9608607888179747,23.87312998403733,-0.10875502941668158,0.9882649781846667,0.01173502181247046,0.7139549710336047,0.7458055327405264,0.750812010549694,0.008547743782401085,0.011663323268294334
622_xinjiang_IMG_0076_20260519064543800.jpg,1,0.9602448640924469,23.700943970081553,-0.12173457376366743,0.9877392141770867,0.012260785820038544,0.6021789244941146,0.6295742723457098,0.6489159279700142,0.02554490976035595,0.01233908161520958
622_xinjiang_IMG_0077_20260602201927063.jpg,1,0.9480860187717123,22.12808914571307,-0.06899481583509096,0.9790246272454024,0.020975372751173768,0.6118328131826678,0.650106857729163,0.6781406565425678,0.020932283252477646,0.016831472516059875
622_xinjiang_IMG_0079_20260519030528548.jpg,1,0.9605915543686399,23.742260608039302,-0.11607399658095664,0.9878688915099052,0.012131108487223239,0.6779219135419069,0.7018073119595946,0.7122107231510264,0.018845397979021072,0.012219185009598732
622_xinjiang_IMG_0079_20260519031013487.jpg,1,0.9609531755685196,23.729297818396567,-0.11456487991171235,0.9877833503513506,0.012216649645766207,0.5770271126435405,0.5942944018897477,0.6079960769629743,0.016709763556718826,0.012250338681042194
622_xinjiang_IMG_0079_20260602201927347.jpg,1,0.9480620609166087,22.136228921252016,-0.07361394462713708,0.9789676592696108,0.021032340726949605,0.6596125413317233,0.6928257049927616,0.7074857896261588,0.01915154419839382,0.016835350543260574
622_xinjiang_IMG_0080_20260519031457666.jpg,1,0.9607997616108912,23.880511707078483,-0.1108371396961895,0.988291619579165,0.011708380417973816,0.6371591029386856,0.6442934874661247,0.6367294551363483,0.0013394461711868644,0.01176520623266697
622_xinjiang_IMG_0081_20260519031719769.jpg,1,0.9611580297660934,23.965529523046452,-0.10868541492270024,0.9885864008962375,0.01141359910091826,0.6338374407313494,0.6757014330244991,0.677398226495183,0.0035915467888116837,0.011440543457865715
622_xinjiang_IMG_0081_20260519032735927.jpg,1,0.960707733403726,23.801974572121548,-0.11556051225086088,0.9880564994058927,0.01194350059124101,0.7354271282690752,0.7664114311389896,0.7974423244444134,0.024182220920920372,0.011907868087291718
622_xinjiang_IMG_0081_20260531180436939.jpg,1,0.9465100556690597,22.123888477043593,-0.07970943280910311,0.9799636948498498,0.02003630514688288,0.5976708971155222,0.6299029136129782,0.6596074596093566,0.025302447378635406,0.01650913432240486
622_xinjiang_IMG_0082_20260519030703683.jpg,1,0.9617026468850952,23.93325340721832,-0.11478427298338602,0.9884612503990173,0.011538749598128489,0.6206904989087456,0.6242264118281504,0.6223664489686338,0.005780806299299002,0.011704042553901672
622_xinjiang_IMG_0083_20260519033928418.jpg,1,0.961547797072182,23.99750160721071,-0.1105465582064731,0.9886281493368267,0.011371850660318473,0.6276358854377442,0.6355735730033346,0.6305630187441945,0.001011592335999012,0.011450727470219135
622_xinjiang_IMG_0083_20260519035737870.jpg,1,0.961598875976659,23.960924921510795,-0.11116132335054985,0.9885625540740403,0.011437445923112613,0.6161453187915645,0.6093446237718486,0.6339142398613407,0.03490196913480759,0.011312233284115791
622_xinjiang_IMG_0083_20260519062028743.jpg,1,0.9615754870370133,24.024996438555938,-0.10612977676137847,0.9887024700606551,0.011297529936490724,0.6650069546568158,0.6768593064383803,0.6735819163134157,0.003145977621898055,0.011301754973828793
